# ind =     1, ny =  2000, ndof =     5, ymax =  2.3387059397936E+01
 1.1622601966163E+00 -1.9176566737531E-03 -2.9876487346198E-01  0.0000000000000E+00 -1.0794003292843E-01  2.1103624272222E-03
 1.1740637531475E+00 -2.0131387824217E-03 -2.9589558255243E-01  0.0000000000000E+00 -1.0939697739499E-01  2.2064737922822E-03
 1.1858660965500E+00 -2.1066559808867E-03 -2.9302979524091E-01  0.0000000000000E+00 -1.1084101464326E-01  2.3005062249621E-03
 1.1976672306168E+00 -2.1982344557626E-03 -2.9016794627157E-01  0.0000000000000E+00 -1.1227157426103E-01  2.3924890937407E-03
 1.2094671592905E+00 -2.2878997726193E-03 -2.8731046438857E-01  0.0000000000000E+00 -1.1368809314519E-01  2.4824510745527E-03
 1.2212658866603E+00 -2.3756768247247E-03 -2.8445777223039E-01  0.0000000000000E+00 -1.1509001580419E-01  2.5704202113158E-03
 1.2330634169583E+00 -2.4615899428449E-03 -2.8161028643417E-01  0.0000000000000E+00 -1.1647679465293E-01  2.6564238339169E-03
 1.2448597545568E+00 -2.5456627717349E-03 -2.7876841748404E-01  0.0000000000000E+00 -1.1784789030118E-01  2.7404886364269E-03
 1.2566549039641E+00 -2.6279183977402E-03 -2.7593256975292E-01  0.0000000000000E+00 -1.1920277182315E-01  2.8226406735504E-03
 1.2684488698223E+00 -2.7083792823416E-03 -2.7310314147965E-01  0.0000000000000E+00 -1.2054091704021E-01  2.9029053049705E-03
 1.2802416569033E+00 -2.7870672968758E-03 -2.7028052471979E-01  0.0000000000000E+00 -1.2186181280317E-01  2.9813073064337E-03
 1.2920332701065E+00 -2.8640037250487E-03 -2.6746510536652E-01  0.0000000000000E+00 -1.2316495523099E-01  3.0578708260315E-03
 1.3038237144548E+00 -2.9392092981258E-03 -2.6465726306237E-01  0.0000000000000E+00 -1.2444984999200E-01  3.1326193353832E-03
 1.3156129950924E+00 -3.0127041704441E-03 -2.6185737129189E-01  0.0000000000000E+00 -1.2571601254695E-01  3.2055757844536E-03
 1.3274011172813E+00 -3.0845079366158E-03 -2.5906579720977E-01  0.0000000000000E+00 -1.2696296837935E-01  3.2767624868418E-03
 1.3391880863985E+00 -3.1546396882882E-03 -2.5628290181721E-01  0.0000000000000E+00 -1.2819025328160E-01  3.3462011631758E-03
 1.3509739079331E+00 -3.2231179573107E-03 -2.5350903974759E-01  0.0000000000000E+00 -1.2939741351127E-01  3.4139130182471E-03
 1.3627585874835E+00 -3.2899607878842E-03 -2.5074455943014E-01  0.0000000000000E+00 -1.3058400609538E-01  3.4799186387932E-03
 1.3745421307542E+00 -3.3551857161757E-03 -2.4798980293528E-01  0.0000000000000E+00 -1.3174959898168E-01  3.5442381391895E-03
 1.3863245435537E+00 -3.4188098122355E-03 -2.4524510608125E-01  0.0000000000000E+00 -1.3289377129839E-01  3.6068910507121E-03
 1.3981058317908E+00 -3.4808496232697E-03 -2.4251079832585E-01  0.0000000000000E+00 -1.3401611349997E-01  3.6678964483544E-03
 1.4098860014728E+00 -3.5413213507134E-03 -2.3978720284978E-01  0.0000000000000E+00 -1.3511622764414E-01  3.7272728422098E-03
 1.4216650587020E+00 -3.6002406161546E-03 -2.3707463644451E-01  0.0000000000000E+00 -1.3619372745487E-01  3.7850383682798E-03
 1.4334430096737E+00 -3.6576227666511E-03 -2.3437340965789E-01  0.0000000000000E+00 -1.3724823864777E-01  3.8412105624943E-03
 1.4452198606731E+00 -3.7134825964774E-03 -2.3168382659559E-01  0.0000000000000E+00 -1.3827939895202E-01  3.8958066497155E-03
 1.4569956180728E+00 -3.7678346484606E-03 -2.2900618511813E-01  0.0000000000000E+00 -1.3928685838622E-01  3.9488433313027E-03
 1.4687702883303E+00 -3.8206929824433E-03 -2.2634077667217E-01  0.0000000000000E+00 -1.4027027933468E-01  4.0003369204030E-03
 1.4805438779854E+00 -3.8720713512182E-03 -2.2368788642670E-01  0.0000000000000E+00 -1.4122933673115E-01  4.0503033595175E-03
 1.4923163936580E+00 -3.9219831569406E-03 -2.2104779316213E-01  0.0000000000000E+00 -1.4216371816493E-01  4.0987581623147E-03
 1.5040878420447E+00 -3.9704414893133E-03 -2.1842076936079E-01  0.0000000000000E+00 -1.4307312404293E-01  4.1457165030968E-03
 1.5158582299176E+00 -4.0174590728885E-03 -2.1580708114988E-01  0.0000000000000E+00 -1.4395726762839E-01  4.1911932534815E-03
 1.5276275641208E+00 -4.0630484533718E-03 -2.1320698836851E-01  0.0000000000000E+00 -1.4481587527975E-01  4.2352028390009E-03
 1.5393958515685E+00 -4.1072217520770E-03 -2.1062074449155E-01  0.0000000000000E+00 -1.4564868637055E-01  4.2777595019618E-03
 1.5511630992426E+00 -4.1499909721892E-03 -2.0804859673887E-01  0.0000000000000E+00 -1.4645545355569E-01  4.3188771005020E-03
 1.5629293141902E+00 -4.1913677848334E-03 -2.0549078600860E-01  0.0000000000000E+00 -1.4723594272046E-01  4.3585692416747E-03
 1.5746945035212E+00 -4.2313636752987E-03 -2.0294754691045E-01  0.0000000000000E+00 -1.4798993309600E-01  4.3968493003462E-03
 1.5864586744063E+00 -4.2699898958241E-03 -2.0041910780757E-01  0.0000000000000E+00 -1.4871721734460E-01  4.4337303454421E-03
 1.5982218340745E+00 -4.3072575412254E-03 -1.9790569078057E-01  0.0000000000000E+00 -1.4941760155420E-01  4.4692252687319E-03
 1.6099839898107E+00 -4.3431774953388E-03 -1.9540751172008E-01  0.0000000000000E+00 -1.5009090531696E-01  4.5033467134628E-03
 1.6217451489536E+00 -4.3777605022673E-03 -1.9292478022400E-01  0.0000000000000E+00 -1.5073696177094E-01  4.5361071655036E-03
 1.6335053188938E+00 -4.4110171424169E-03 -1.9045769976526E-01  0.0000000000000E+00 -1.5135561755839E-01  4.5675188899905E-03
 1.6452645070710E+00 -4.4429579115741E-03 -1.8800646758952E-01  0.0000000000000E+00 -1.5194673292426E-01  4.5975940204618E-03
 1.6570227209722E+00 -4.4735931215157E-03 -1.8557127480053E-01  0.0000000000000E+00 -1.5251018165489E-01  4.6263445127925E-03
 1.6687799681294E+00 -4.5029330624036E-03 -1.8315230637259E-01  0.0000000000000E+00 -1.5304585108465E-01  4.6537822203139E-03
 1.6805362561177E+00 -4.5309878676087E-03 -1.8074974115716E-01  0.0000000000000E+00 -1.5355364211274E-01  4.6799188661762E-03
 1.6922915925528E+00 -4.5577676905726E-03 -1.7836375195413E-01  0.0000000000000E+00 -1.5403346913322E-01  4.7047660323967E-03
 1.7040459850892E+00 -4.5832825025720E-03 -1.7599450546757E-01  0.0000000000000E+00 -1.5448526002851E-01  4.7283353022929E-03
 1.7157994414182E+00 -4.6075423872449E-03 -1.7364216240535E-01  0.0000000000000E+00 -1.5490895611611E-01  4.7506380838357E-03
 1.7275519692654E+00 -4.6305572620839E-03 -1.7130687748930E-01  0.0000000000000E+00 -1.5530451210827E-01  4.7716857758252E-03
 1.7393035763892E+00 -4.6523371384671E-03 -1.6898879945536E-01  0.0000000000000E+00 -1.5567189603540E-01  4.7914897519276E-03
 1.7510542705785E+00 -4.6728919172345E-03 -1.6668807111332E-01  0.0000000000000E+00 -1.5601108917727E-01  4.8100612727320E-03
 1.7628040596507E+00 -4.6922316356158E-03 -1.6440482941691E-01  0.0000000000000E+00 -1.5632208599681E-01  4.8274116566395E-03
 1.7745529514498E+00 -4.7103662355343E-03 -1.6213920540814E-01  0.0000000000000E+00 -1.5660489406758E-01  4.8435521619924E-03
 1.7863009538444E+00 -4.7273057678641E-03 -1.5989132435017E-01  0.0000000000000E+00 -1.5685953390293E-01  4.8584940800005E-03
 1.7980480747259E+00 -4.7430603007945E-03 -1.5766130572964E-01  0.0000000000000E+00 -1.5708603897271E-01  4.8722486652539E-03
 1.8097943220065E+00 -4.7576399464036E-03 -1.5544926323570E-01  0.0000000000000E+00 -1.5728445547889E-01  4.8848272649176E-03
 1.8215397036171E+00 -4.7710549053243E-03 -1.5325530495778E-01  0.0000000000000E+00 -1.5745484229395E-01  4.8962411757792E-03
 1.8332842275058E+00 -4.7833154529108E-03 -1.5107953322662E-01  0.0000000000000E+00 -1.5759727085265E-01  4.9065018217661E-03
 1.8450279016358E+00 -4.7944318955761E-03 -1.4892204482483E-01  0.0000000000000E+00 -1.5771182492093E-01  4.9156206173964E-03
 1.8567707339836E+00 -4.8044147154894E-03 -1.4678293096673E-01  0.0000000000000E+00 -1.5779860058758E-01  4.9236090515367E-03
 1.8685127325372E+00 -4.8132744241913E-03 -1.4466227730385E-01  0.0000000000000E+00 -1.5785770600168E-01  4.9304787009639E-03
 1.8802539052944E+00 -4.8210216852536E-03 -1.4256016408479E-01  0.0000000000000E+00 -1.5788926128011E-01  4.9362411859182E-03
 1.8919942602608E+00 -4.8276672238025E-03 -1.4047666605379E-01  0.0000000000000E+00 -1.5789339829799E-01  4.9409082500913E-03
 1.9037338054484E+00 -4.8332219678502E-03 -1.3841185265133E-01  0.0000000000000E+00 -1.5787026057006E-01  4.9444916920068E-03
 1.9154725488735E+00 -4.8376968752934E-03 -1.3636578796612E-01  0.0000000000000E+00 -1.5782000302066E-01  4.9470034083380E-03
 1.9272104985550E+00 -4.8411031148561E-03 -1.3433853080499E-01  0.0000000000000E+00 -1.5774279184200E-01  4.9484554418988E-03
 1.9389476625131E+00 -4.8434519537588E-03 -1.3233013480643E-01  0.0000000000000E+00 -1.5763880426743E-01  4.9488598718721E-03
 1.9506840487672E+00 -4.8447548086494E-03 -1.3034064837991E-01  0.0000000000000E+00 -1.5750822841525E-01  4.9482289502171E-03
 1.9624196653345E+00 -4.8450232263164E-03 -1.2837011489240E-01  0.0000000000000E+00 -1.5735126303427E-01  4.9465750116300E-03
 1.9741545202280E+00 -4.8442689494234E-03 -1.2641857263132E-01  0.0000000000000E+00 -1.5716811737351E-01  4.9439105202852E-03
 1.9858886214556E+00 -4.8425038015829E-03 -1.2448605486906E-01  0.0000000000000E+00 -1.5695901085435E-01  4.9402480779114E-03
 1.9976219770176E+00 -4.8397398371257E-03 -1.2257259002109E-01  0.0000000000000E+00 -1.5672417300944E-01  4.9356003747821E-03
 2.0093545949060E+00 -4.8359892027493E-03 -1.2067820153892E-01  0.0000000000000E+00 -1.5646384310045E-01  4.9299802542146E-03
 2.0210864831023E+00 -4.8312642367270E-03 -1.1880290811329E-01  0.0000000000000E+00 -1.5617826998494E-01  4.9234007198235E-03
 2.0328176495761E+00 -4.8255774472035E-03 -1.1694672369952E-01  0.0000000000000E+00 -1.5586771188944E-01  4.9158748045793E-03
 2.0445481022841E+00 -4.8189414341829E-03 -1.1510965747687E-01  0.0000000000000E+00 -1.5553243609925E-01  4.9074158357980E-03
 2.0562778491679E+00 -4.8113690802947E-03 -1.1329171413516E-01  0.0000000000000E+00 -1.5517271881566E-01  4.8980370752678E-03
 2.0680068981529E+00 -4.8028732747138E-03 -1.1149289364469E-01  0.0000000000000E+00 -1.5478884482301E-01  4.8877521131090E-03
 2.0797352571469E+00 -4.7934672033406E-03 -1.0971319161790E-01  0.0000000000000E+00 -1.5438110731262E-01  4.8765745145111E-03
 2.0914629340386E+00 -4.7831641272278E-03 -1.0795259914058E-01  0.0000000000000E+00 -1.5394980758716E-01  4.8645180708226E-03
 2.1031899366960E+00 -4.7719774722155E-03 -1.0621110296852E-01  0.0000000000000E+00 -1.5349525482143E-01  4.8515966759992E-03
 2.1149162729656E+00 -4.7599208653817E-03 -1.0448868555721E-01  0.0000000000000E+00 -1.5301776582433E-01  4.8378243167960E-03
 2.1266419506702E+00 -4.7470080130036E-03 -1.0278532511746E-01  0.0000000000000E+00 -1.5251766474955E-01  4.8232151806907E-03
 2.1383669776085E+00 -4.7332528393245E-03 -1.0110099571972E-01  0.0000000000000E+00 -1.5199528285907E-01  4.8077835053779E-03
 2.1500913615531E+00 -4.7186693528248E-03 -9.9435667282365E-02  0.0000000000000E+00 -1.5145095824444E-01  4.7915436852341E-03
 2.1618151102495E+00 -4.7032717540679E-03 -9.7789305777454E-02  0.0000000000000E+00 -1.5088503558495E-01  4.7745102379218E-03
 2.1735382314148E+00 -4.6870743696535E-03 -9.6161873149042E-02  0.0000000000000E+00 -1.5029786585612E-01  4.7566977771831E-03
 2.1852607327364E+00 -4.6700916013121E-03 -9.4553327484404E-02  0.0000000000000E+00 -1.4968980606790E-01  4.7381210284582E-03
 2.1969826218711E+00 -4.6523380894894E-03 -9.2963623063447E-02  0.0000000000000E+00 -1.4906121902422E-01  4.7187948386528E-03
 2.2087039064435E+00 -4.6338284946820E-03 -9.1392710381384E-02  0.0000000000000E+00 -1.4841247301077E-01  4.6987341428701E-03
 2.2204245940449E+00 -4.6145776661524E-03 -8.9840536314998E-02  0.0000000000000E+00 -1.4774394155954E-01  4.6779539905012E-03
 2.2321446922325E+00 -4.5946005216230E-03 -8.8307044085572E-02  0.0000000000000E+00 -1.4705600316623E-01  4.6564694808530E-03
 2.2438642085280E+00 -4.5739121222567E-03 -8.6792173408408E-02  0.0000000000000E+00 -1.4634904101172E-01  4.6342958615540E-03
 2.2555831504165E+00 -4.5525275949409E-03 -8.5295860550109E-02  0.0000000000000E+00 -1.4562344269457E-01  4.6114484146565E-03
 2.2673015253456E+00 -4.5304622121356E-03 -8.3818038366139E-02  0.0000000000000E+00 -1.4487960001079E-01  4.5879425221135E-03
 2.2790193407241E+00 -4.5077312947224E-03 -8.2358636429609E-02  0.0000000000000E+00 -1.4411790857669E-01  4.5637936068127E-03
 2.2907366039214E+00 -4.4843502251427E-03 -8.0917581023445E-02  0.0000000000000E+00 -1.4333876766355E-01  4.5390172283836E-03
 2.3024533222660E+00 -4.4603345726002E-03 -7.9494795350601E-02  0.0000000000000E+00 -1.4254257989896E-01  4.5136288740248E-03
 2.3141695030451E+00 -4.4356998187302E-03 -7.8090199411489E-02  0.0000000000000E+00 -1.4172975095047E-01  4.4876442546720E-03
 2.3258851535032E+00 -4.4104616481388E-03 -7.6703710291317E-02  0.0000000000000E+00 -1.4090068935292E-01  4.4610789525980E-03
 2.3376002808412E+00 -4.3846357181722E-03 -7.5335242058004E-02  0.0000000000000E+00 -1.4005580614967E-01  4.4339487182888E-03
